"","ref_id","iso2","reviewed_by","reviewed_date","country_role"
"2454","ISI000077195100006","IE","Rsaurio",2020-10-29 10:08:36,"In text"
"2455","ISI000074959100003","IE","Rsaurio",2020-10-29 10:08:36,"In text"
"2456","ISIA1997YB44400002","IE","Rsaurio",2020-10-29 10:08:36,"In text"
"2457","ISI000410795300363","IQ","Rsaurio",2020-10-29 10:08:37,"In text"
"2458","ISI000368602100002","IQ","Rsaurio",2020-10-29 10:08:37,"In text"
"2459","ISI000263859000011","IQ","Rsaurio",2020-10-29 10:08:37,"In text"
"2460","ISI000243365400005","IQ","Rsaurio",2020-10-29 10:08:37,"In text"
"2461","ISI000301283100017","IS","Rsaurio",2020-10-29 10:08:37,"In text"
"2462","ISI000308785800007","IS","Rsaurio",2020-10-29 10:08:37,"In text"
"2463","ISI000452751100007","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2464","ISIA1993LC63800031","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2465","ISIA1962CJE8800007","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2466","ISI000451742100004","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2467","ISI000394660200012","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2468","ISI000396674300002","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2469","ISI000389620700004","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2470","ISI000383291700015","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2471","ISI000365199000024","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2472","ISI000348087400027","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2473","ISI000336838000053","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2474","ISI000335660900023","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2475","ISI000327701200063","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2476","ISI000324439400006","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2477","ISI000313030500018","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2478","ISI000302972700004","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2479","ISI000500712600010","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2480","ISI000287927300006","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2481","ISI000277597000005","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2482","ISI000266034100010","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2483","ISI000263244000013","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2484","ISI000273005300008","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2485","ISI000256080000007","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2486","ISI000243418000003","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2487","ISI000248075600019","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2488","ISI000225869100014","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2489","ISI000088194900019","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2490","ISI000086111500012","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2491","ISI000077743800034","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2492","ISI000074354500027","IL","Rsaurio",2020-10-29 10:08:38,"In text"
"2493","ISI000467774800023","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2494","ISI000483878200005","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2495","ISI000456688300033","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2496","ISIA1981MR03400010","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2497","ISI000448409000025","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2498","ISI000445501200017","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2499","ISI000452383000009","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2500","ISI000428774900006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2501","ISI000428240700004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2502","ISI000425670500043","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2503","ISI000399601000004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2504","ISI000370310500004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2505","ISI000378188200009","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2506","ISI000359865600011","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2507","ISI000349378800002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2508","ISI000359865600043","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2509","ISI000348001200022","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2510","ISI000344054800003","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2511","ISI000340867300008","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2512","ISI000343025200001","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2513","ISI000326926200002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2514","ISI000320752200002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2515","ISI000232086500011","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2516","ISI000327411900007","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2517","ISI000311472900006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2518","ISI000302589000027","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2519","ISI000300957200010","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2520","ISI000303015600001","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2521","ISI000523598700044","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2522","ISI000536414200004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2523","ISI000510162100001","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2524","ISI000535311300001","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2525","ISI000518042000049","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2526","ISI000292798500026","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2527","ISI000292488900006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2528","ISI000295319600012","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2529","ISI000285231500031","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2530","ISI000284572500007","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2531","ISI000276492900021","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2532","ISI000276560900004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2533","ISI000214400700001","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2534","ISI000272906600002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2535","ISI000269600300014","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2536","ISI000254069300004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2537","ISI000248586700015","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2538","ISI000250647500010","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2539","ISI000253614600002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2540","ISI000295451900006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2541","ISI000244249900016","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2542","ISI000243029300010","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2543","ISI000243243900010","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2544","ISI000238876300008","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2545","ISI000236780700008","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2546","ISI000228045300002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2547","ISI000229482500011","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2548","ISI000229482500012","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2549","ISI000224476400007","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2550","ISI000221471900016","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2551","ISI000186785700006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2552","ISI000224889300013","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2553","ISI000220390200009","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2554","ISI000177178500012","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2555","ISI000179114400006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2556","ISI000174356000002","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2557","ISI000171408300029","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2558","ISI000170096000010","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2559","ISI000166483000006","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2560","ISI000176156200004","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2561","ISI000083839200017","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2562","ISIA1996WA95400008","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2563","ISIA1995TJ98600003","IT","Rsaurio",2020-10-29 10:08:38,"In text"
"2564","ISI000467647700014","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2565","ISIA1995RA97300001","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2566","ISIA1984AAM7800004","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2567","ISI000406291700001","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2568","ISI000209580800002","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2569","ISI000333027900062","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2570","ISI000304976800002","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2571","ISI000553559000004","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2572","ISI000495967300004","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2573","ISI000548275300005","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2574","ISI000296892200015","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2575","ISI000245825500007","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2576","ISI000238638900009","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2577","ISI000234214500009","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2578","ISI000224607000012","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2579","ISI000186486300004","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2580","ISI000188644500030","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2581","ISI000224800400022","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2582","ISI000173000300005","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2583","ISI000169025400008","JM","Rsaurio",2020-10-29 10:08:38,"In text"
"2584","ISIA1995UZ89700012","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2585","ISIA1974S930600017","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2586","ISIA1992JF48500014","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2587","ISI000357765400027","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2588","ISI000308860100034","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2589","ISI000258550900002","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2590","ISI000169251500005","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2591","ISIA1996XU08800012","JE","Rsaurio",2020-10-29 10:08:39,"In text"
"2592","ISI000369375300001","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2593","ISI000345096500010","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2594","ISI000343792000009","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2595","ISI000298146200015","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2596","ISI000272650400014","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2597","ISI000226545200003","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2598","ISI000185088600002","JO","Rsaurio",2020-10-29 10:08:39,"In text"
"2599","ISI000500960300001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2600","ISI000464503800028","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2601","ISI000461534600009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2602","ISI000459857400026","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2603","ISI000455551000014","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2604","ISI000454845500169","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2605","ISI000452011600008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2606","ISI000453929400010","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2607","ISIA1995QM57600007","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2608","ISIA1994PR05800021","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2609","ISIA1994PE51400004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2610","ISIA1993LA00100029","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2611","ISIA1993KV30600010","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2612","ISIA1993KD90300008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2613","ISIA1993LH61600009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2614","ISIA1992KM87800004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2615","ISIA1992KB88700021","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2616","ISIA1992LC66800014","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2617","ISIA1992KD19800017","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2618","ISIA1991GR19000006","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2619","ISIA1991GC78400002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2620","ISIA1991GD73100012","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2621","ISIA1991FU14500004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2622","ISIA1991FP21500009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2623","ISIA1991EU57300039","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2624","ISIA1990DT84100003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2625","ISIA1990CQ22200006","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2626","ISIA1988R231500027","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2627","ISIA1988N161100026","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2628","ISIA1987J409600009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2629","ISIA1986C395000006","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2630","ISIA1985ATW8700012","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2631","ISIA1983QE08300010","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2632","ISIA1983RE72800005","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2633","ISIA1983RW25700024","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2634","ISIA1981LN68300012","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2635","ISIA1981MC88400012","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2636","ISIA1979GW13300003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2637","ISIA1973Q381300007","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2638","ISIA1972N245400123","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2639","ISI000455569600003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2640","ISI000438993300008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2641","ISI000428938400002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2642","ISI000434261700005","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2643","ISI000427750700005","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2644","ISI000426537000001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2645","ISI000408363100002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2646","ISI000403791000018","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2647","ISI000386505400003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2648","ISI000446625900025","JO","Ada Sanchez",2021-01-05 05:47:54,"Study location"
"2649","ISI000471132000009","JP","Ada Sanchez",2021-01-06 06:22:43,"Study location"
"2650","ISI000414771200010","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2651","ISI000379933000008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2652","ISI000387198700009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2653","ISI000392895200020","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2654","ISI000361730100037","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2655","ISI000367255700007","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2656","ISI000361459400008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2657","ISI000361211300002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2658","ISI000360872400026","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2659","ISI000358816000003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2660","ISI000353414200014","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2661","ISI000366758200021","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2662","ISI000339965000013","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2663","ISI000339602100002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2664","ISI000331479600008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2665","ISI000324538900004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2666","ISI000325891200003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2667","ISI000322874900023","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2668","ISI000322696500003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2669","ISI000209187900002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2670","ISI000330268200025","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2671","ISI000314879400018","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2672","ISI000307275700004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2673","ISI000305337600045","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2674","ISI000302299600013","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2675","ISI000302392800024","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2676","ISI000310466500428","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2677","ISI000299845800006","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2678","ISI000297484500013","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2679","ISI000528948900009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2680","ISI000513680200001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2681","ISI000535311300001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2682","ISI000293043900022","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2683","ISI000284672600009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2684","ISI000278344700016","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2685","ISI000277139800001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2686","ISI000279366000009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2687","ISI000284991300003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2688","ISI000214400700001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2689","ISI000253819400004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2690","ISI000273698500004","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2691","ISI000271668900012","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2692","ISI000259337200010","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2693","ISI000255218100029","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2694","ISI000249448300020","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2695","ISI000245887000005","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2696","ISI000249507700009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2697","ISI000243976700021","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2698","ISI000242153400018","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2699","ISI000239608000017","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2700","ISI000240077000002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2701","ISI000233309000002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2702","ISI000232442400018","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2703","ISI000234974300016","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2704","ISI000223969600001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2705","ISI000185695900001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2706","ISI000184899600021","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2707","ISI000184333700001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2708","ISI000184753800005","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2709","ISI000183268200019","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2710","ISI000187883300025","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2711","ISI000221420300333","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2712","ISI000178028800007","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2713","ISI000175596600003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2714","ISI000176808100011","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2715","ISI000174809400006","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2716","ISI000171913000002","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2717","ISI000170843800021","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2718","ISI000169441400008","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2719","ISI000171077400001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2720","ISI000167469600047","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2721","ISI000088886400025","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2722","ISI000085557700012","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2723","ISI000085748600001","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2724","ISI000082452000010","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2725","ISI000079084300011","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2726","ISI000078947600006","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2727","ISI000073523700052","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2728","ISIA1997XB71200023","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2729","ISIA1997WQ94600009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2730","ISIA1996UK45900003","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2731","ISIA1996VM58000009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2732","ISIA1995TJ43900009","JP","Rsaurio",2020-10-29 10:08:39,"In text"
"2733","ISIA1994QC32800007","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2734","ISIA1994PV40500006","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2735","ISIA1992JW62300023","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2736","ISIA1992JU15400026","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2737","ISIA1992JC78400003","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2738","ISI000390494900019","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2739","ISI000367660000021","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2740","ISI000335963100009","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2741","ISI000301660400001","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2742","ISI000300334800001","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2743","ISI000531148500001","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2744","ISI000521189100012","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2745","ISI000287927300004","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2746","ISI000278837600005","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2747","ISI000276560900004","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2748","ISI000273456000008","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2749","ISI000228905200013","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2750","ISI000221212000001","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2751","ISI000174841500018","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2752","ISI000082906500001","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2753","ISI000079378100006","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2754","ISI000076210500027","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2755","ISIA1996VC10300035","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2756","ISIA1996TX28000023","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2757","ISIA1995RG29100007","KE","Rsaurio",2020-10-29 10:08:40,"In text"
"2758","ISI000409920000006","KG","Rsaurio",2020-10-29 10:08:41,"In text"
"2759","ISI000348087400027","KH","Rsaurio",2020-10-29 10:08:41,"In text"
"2760","ISI000307917800002","KH","Rsaurio",2020-10-29 10:08:41,"In text"
"2761","ISI000259379600018","KI","Rsaurio",2020-10-29 10:08:41,"In text"
"2762","ISI000273892200022","LB","Rsaurio",2020-10-29 10:08:44,"In text"
"2763","ISI000247774400004","LB","Rsaurio",2020-10-29 10:08:44,"In text"
"2764","ISI000461589300004","LR","Rsaurio",2020-10-29 10:08:44,"In text"
"2765","ISI000501640800008","LR","Rsaurio",2020-10-29 10:08:44,"In text"
"2766","ISIA1990BT29U00007","LC","Rsaurio",2020-10-29 10:08:45,"In text"
"2767","ISI000295444700006","LK","Rsaurio",2020-10-29 10:08:46,"In text"
"2768","ISI000244681100006","LK","Rsaurio",2020-10-29 10:08:46,"In text"
"2769","ISI000313517700121","LT","Rsaurio",2020-10-29 10:08:47,"In text"
"2770","ISI000251789800006","LT","Rsaurio",2020-10-29 10:08:47,"In text"
"2771","ISI000254444500001","LT","Rsaurio",2020-10-29 10:08:47,"In text"
"2772","ISI000477304600001","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2773","ISI000463827800007","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2774","ISI000468979300009","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2775","ISI000461467100010","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2776","ISIA1994PD96900009","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2777","ISIA1993LJ03200005","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2778","ISIA1992JR58300019","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2779","ISIA1991FJ65600007","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2780","ISIA1982PW74800005","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2781","ISI000442861600050","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2782","ISI000438087200001","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2783","ISI000434356700014","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2784","ISI000435390100009","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2785","ISI000429465500016","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2786","ISI000422938500019","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2787","ISI000401787500002","MO","Rsaurio",2020-10-29 10:08:48,"In text"
"2788","ISI000398757600008","MO","Rsaurio",2020-10-29 10:08:48,"In text"
